Dataset,Pooling,Ablation,DNA_Model,Prot_Model,Network,Accuracy,Precision,Recall,Specificity,F1_Score,MCC,AUROC,AUPRC
Train1Val_UniProt,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Transformer_XGBoost,0.7119,0.7509,0.631,0.7922,0.6858,0.429,0.7747,0.7742
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.7112,0.7541,0.6235,0.7982,0.6826,0.4284,0.7832,0.7654
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Gating,0.7052,0.7877,0.5587,0.8505,0.6537,0.4281,0.7757,0.7582
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.7112,0.7523,0.6265,0.7952,0.6836,0.428,0.7895,0.7755
Train1Val_UniProt,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.7059,0.7822,0.5678,0.843,0.6579,0.4275,0.7742,0.7598
Train1Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Gating_XGBoost,0.7112,0.7496,0.631,0.7907,0.6852,0.4273,0.767,0.7595
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.7037,0.7892,0.5527,0.8535,0.6501,0.4262,0.7526,0.7628
Train1Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.7112,0.7443,0.6401,0.7818,0.6883,0.4262,0.7747,0.7611
Train1Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.7022,0.796,0.5407,0.8625,0.6439,0.426,0.7701,0.7714
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Gating_XGBoost,0.7104,0.7491,0.6295,0.7907,0.6841,0.4259,0.7751,0.7655
Train1Val_UniProt,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7104,0.7482,0.631,0.7892,0.6846,0.4257,0.7724,0.7758
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Gating,0.7059,0.7753,0.5768,0.8341,0.6615,0.4254,0.7751,0.7509
Train1Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.7022,0.7934,0.5437,0.8595,0.6452,0.4251,0.7684,0.7703
Train1Val_UniProt,center,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.7104,0.7439,0.6386,0.7818,0.6872,0.4248,0.7767,0.7795
Train1Val_UniProt,center,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.7097,0.7495,0.6265,0.7922,0.6825,0.4247,0.7711,0.7602
Train1Val_UniProt,center,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7104,0.7413,0.6431,0.7773,0.6887,0.4243,0.7739,0.7724
Train1Val_UniProt,cls,prot,,esm1b_650m,PyTorch_Concat,0.7014,0.7942,0.5407,0.861,0.6434,0.4242,0.78,0.7591
Train1Val_UniProt,cls,prot,None,esm1b_650m,PyTorch_Concat,0.7014,0.7942,0.5407,0.861,0.6434,0.4242,0.78,0.7591
Train1Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.7074,0.7615,0.6009,0.8132,0.6717,0.4239,0.7754,0.7689
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.7089,0.7509,0.622,0.7952,0.6804,0.4237,0.7627,0.7478
Train1Val_UniProt,center,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Gating,0.7029,0.7851,0.5557,0.849,0.6508,0.4236,0.7801,0.7767
Train1Val_UniProt,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.7037,0.7808,0.5633,0.843,0.6544,0.4234,0.7783,0.7618
Train1Val_UniProt,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.7059,0.7688,0.5858,0.8251,0.665,0.4234,0.7793,0.7547
Train1Val_UniProt,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.7014,0.7917,0.5437,0.858,0.6446,0.4233,0.7844,0.7728
Train1Val_UniProt,center,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.7052,0.7726,0.5783,0.8311,0.6615,0.4233,0.79,0.7877
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7104,0.7356,0.6536,0.7668,0.6922,0.4232,0.7711,0.7617
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.7022,0.7871,0.5512,0.852,0.6484,0.423,0.7448,0.7573
Train1Val_UniProt,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.7104,0.7317,0.6611,0.7593,0.6946,0.4226,0.7767,0.7556
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_CrossAttn,0.7037,0.7773,0.5678,0.8386,0.6562,0.4223,0.7791,0.7572
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.7082,0.7486,0.6235,0.7922,0.6804,0.4219,0.7762,0.7591
Train1Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.7044,0.7711,0.5783,0.8296,0.6609,0.4216,0.7728,0.7577
Train1Val_UniProt,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.7089,0.7404,0.6401,0.7773,0.6866,0.4214,0.7685,0.7492
Train1Val_UniProt,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.7029,0.778,0.5648,0.8401,0.6545,0.4213,0.7837,0.7691
Train1Val_UniProt,center,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.7059,0.7605,0.5979,0.8132,0.6695,0.4211,0.7839,0.7779
Train1Val_UniProt,center,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Concat,0.7014,0.783,0.5542,0.8475,0.649,0.4204,0.7782,0.7757
Train1Val_UniProt,cls,prot,,esm1b_650m,Pure_XGBoost_Concat,0.7067,0.7505,0.616,0.7967,0.6766,0.4197,0.7656,0.7537
Train1Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7067,0.7505,0.616,0.7967,0.6766,0.4197,0.7644,0.7665
Train1Val_UniProt,cls,prot,None,esm1b_650m,Pure_XGBoost_Concat,0.7067,0.7505,0.616,0.7967,0.6766,0.4197,0.7656,0.7537
Train1Val_UniProt,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.7074,0.7438,0.6295,0.7848,0.6819,0.4195,0.7764,0.7741
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_CrossAttn,0.7029,0.7724,0.5723,0.8326,0.6574,0.4195,0.7787,0.7712
Train1Val_UniProt,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.7014,0.7794,0.5587,0.843,0.6509,0.4193,0.7833,0.7743
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Concat_XGBoost,0.7074,0.7412,0.634,0.7803,0.6834,0.4189,0.7693,0.7529
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.7029,0.7702,0.5753,0.8296,0.6586,0.4188,0.7602,0.7604
Train1Val_UniProt,cls,prot,,esm1b_650m,Hybrid_Concat_XGBoost,0.7067,0.7468,0.622,0.7907,0.6787,0.4188,0.7719,0.7607
Train1Val_UniProt,cls,prot,None,esm1b_650m,Hybrid_Concat_XGBoost,0.7067,0.7468,0.622,0.7907,0.6787,0.4188,0.7719,0.7607
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7044,0.7606,0.5934,0.8146,0.6667,0.4185,0.7476,0.7497
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Transformer,0.7014,0.7759,0.5633,0.8386,0.6527,0.4182,0.7789,0.7536
Train1Val_UniProt,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.7029,0.768,0.5783,0.8266,0.6598,0.4182,0.7781,0.7708
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7067,0.7433,0.628,0.7848,0.6808,0.418,0.7703,0.7524
Train1Val_UniProt,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Transformer,0.7022,0.7708,0.5723,0.8311,0.6569,0.4178,0.776,0.767
Train1Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.7022,0.7697,0.5738,0.8296,0.6575,0.4174,0.7824,0.7651
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7067,0.7399,0.634,0.7788,0.6829,0.4173,0.7639,0.7453
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7074,0.733,0.6491,0.7653,0.6885,0.4173,0.7722,0.7648
Train1Val_UniProt,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.7022,0.7686,0.5753,0.8281,0.6581,0.4171,0.7823,0.7699
Train1Val_UniProt,center,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.7029,0.7638,0.5843,0.8206,0.6621,0.4169,0.7827,0.779
Train1Val_UniProt,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7067,0.7341,0.6446,0.7683,0.6864,0.4162,0.7681,0.7572
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7044,0.75,0.6099,0.7982,0.6728,0.4157,0.7659,0.7492
Train1Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7067,0.731,0.6506,0.7623,0.6884,0.4156,0.7719,0.7547
Train1Val_UniProt,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.7067,0.7286,0.6551,0.7578,0.6899,0.4152,0.7727,0.7542
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.7044,0.7482,0.613,0.7952,0.6738,0.4152,0.7633,0.7495
Train1Val_UniProt,mean,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.7037,0.7495,0.6084,0.7982,0.6717,0.4143,0.7656,0.7413
Train1Val_UniProt,center,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7059,0.7305,0.6491,0.7623,0.6874,0.4142,0.7838,0.7718
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.6999,0.7705,0.5663,0.8326,0.6528,0.414,0.7737,0.7567
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.6962,0.7884,0.5331,0.858,0.6361,0.4138,0.7747,0.7569
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Gating,0.6999,0.7694,0.5678,0.8311,0.6534,0.4136,0.7844,0.7751
Train1Val_UniProt,center,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.7044,0.7385,0.6295,0.7788,0.6797,0.413,0.7728,0.7572
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Concat,0.6999,0.7672,0.5708,0.8281,0.6546,0.413,0.7728,0.7428
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.7014,0.7588,0.5873,0.8146,0.6621,0.413,0.7547,0.7554
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Gating_XGBoost,0.7044,0.7368,0.6325,0.7758,0.6807,0.4127,0.7653,0.7497
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.6992,0.7667,0.5693,0.8281,0.6534,0.4116,0.7756,0.7602
Train1Val_UniProt,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.6969,0.7766,0.5497,0.843,0.6437,0.411,0.7759,0.7617
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.7022,0.7468,0.6084,0.7952,0.6705,0.411,0.7568,0.7372
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.6984,0.7684,0.5648,0.8311,0.651,0.4109,0.7754,0.7549
Train1Val_UniProt,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.6729,0.8775,0.3991,0.9447,0.5487,0.4106,0.8105,0.7993
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.6962,0.7785,0.5452,0.846,0.6413,0.4104,0.7599,0.7607
Train1Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.7037,0.7315,0.6401,0.7668,0.6827,0.4103,0.7729,0.7528
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Concat_XGBoost,0.7022,0.7397,0.6205,0.7833,0.6749,0.4093,0.7639,0.7449
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.6999,0.7548,0.5889,0.8102,0.6616,0.4093,0.7652,0.7636
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.7022,0.7388,0.622,0.7818,0.6754,0.4091,0.7676,0.7646
Train1Val_UniProt,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.7007,0.7458,0.6054,0.7952,0.6683,0.4082,0.7759,0.7465
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Transformer,0.6909,0.7958,0.5105,0.87,0.622,0.408,0.7385,0.7503
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.6917,0.7908,0.5181,0.864,0.626,0.4074,0.7452,0.755
Train1Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.6947,0.7752,0.5452,0.843,0.6401,0.4069,0.7651,0.768
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.7007,0.7405,0.6145,0.7862,0.6716,0.4069,0.7614,0.7646
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Transformer,0.6969,0.76,0.5723,0.8206,0.6529,0.4058,0.7773,0.7572
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.6999,0.7409,0.6114,0.7877,0.67,0.4056,0.7672,0.7582
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.6977,0.7544,0.5828,0.8117,0.6576,0.4054,0.7577,0.757
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Gating,0.6917,0.783,0.5271,0.855,0.6301,0.4047,0.7336,0.7491
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.7007,0.7296,0.634,0.7668,0.6785,0.4045,0.7707,0.7519
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.6984,0.7462,0.5979,0.7982,0.6639,0.4044,0.7783,0.7685
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Concat_XGBoost,0.6992,0.7395,0.6114,0.7862,0.6694,0.404,0.7768,0.7716
Train1Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.6962,0.7505,0.5843,0.8072,0.6571,0.4017,0.7745,0.7563
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.6969,0.7434,0.5979,0.7952,0.6628,0.4011,0.745,0.7538
Train1Val_UniProt,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.6977,0.7343,0.616,0.7788,0.6699,0.4002,0.769,0.7548
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.6969,0.739,0.6054,0.7877,0.6656,0.4,0.7626,0.7443
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.6917,0.7652,0.5497,0.8326,0.6398,0.3987,0.7387,0.7478
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.6909,0.7681,0.5437,0.8371,0.6367,0.3985,0.7439,0.756
Train1Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.6954,0.7398,0.5994,0.7907,0.6622,0.3976,0.7629,0.7439
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Concat,0.6872,0.78,0.5181,0.855,0.6226,0.3965,0.7381,0.7527
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.6932,0.7466,0.5813,0.8042,0.6537,0.3956,0.7488,0.7524
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,Pure_XGBoost_Concat,0.6954,0.7304,0.616,0.7743,0.6683,0.3953,0.7613,0.7531
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Gating_XGBoost,0.6939,0.7397,0.5949,0.7922,0.6594,0.395,0.7418,0.754
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.6947,0.7324,0.6099,0.7788,0.6656,0.3945,0.7461,0.7308
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_CrossAttn,0.6857,0.7778,0.5166,0.8535,0.6208,0.3933,0.7244,0.7326
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.6932,0.7374,0.5964,0.7892,0.6595,0.3931,0.756,0.7229
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Gating_XGBoost,0.6917,0.7437,0.5813,0.8012,0.6526,0.3922,0.7358,0.7474
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.6857,0.774,0.5211,0.849,0.6229,0.392,0.7275,0.7449
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.6872,0.7645,0.5377,0.8356,0.6313,0.3912,0.7687,0.7513
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.6924,0.7318,0.6039,0.7803,0.6617,0.3904,0.7391,0.7458
Train1Val_UniProt,center,dna_geom_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.6722,0.8271,0.4322,0.9103,0.5678,0.3903,0.7502,0.743
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.6909,0.7368,0.5904,0.7907,0.6555,0.3891,0.7344,0.7434
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.6879,0.7441,0.5693,0.8057,0.6451,0.386,0.7518,0.7301
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Transformer_XGBoost,0.6894,0.7323,0.5934,0.7848,0.6556,0.3854,0.7358,0.7513
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Transformer_XGBoost,0.6902,0.7253,0.6084,0.7713,0.6618,0.385,0.7691,0.756
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.6857,0.7465,0.5587,0.8117,0.6391,0.383,0.7342,0.7423
Train1Val_UniProt,center,dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.6594,0.8547,0.381,0.9357,0.5271,0.381,0.7954,0.7897
Train1Val_UniProt,center,dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.6579,0.8586,0.375,0.9387,0.522,0.3802,0.7891,0.7816
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.6849,0.7293,0.5843,0.7848,0.6488,0.3768,0.7412,0.7181
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.6827,0.7358,0.5663,0.7982,0.64,0.3748,0.727,0.7394
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.6789,0.7543,0.5271,0.8296,0.6206,0.3744,0.7579,0.7347
Train1Val_UniProt,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.6512,0.8645,0.3554,0.9447,0.5037,0.3718,0.8133,0.7973
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.6819,0.7256,0.5813,0.7818,0.6455,0.3707,0.7344,0.7505
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.6804,0.7297,0.5693,0.7907,0.6396,0.3693,0.7344,0.7395
Train1Val_UniProt,center,dna_geom_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.6512,0.8566,0.3599,0.9402,0.5069,0.3689,0.7964,0.788
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.6804,0.7228,0.5813,0.7788,0.6444,0.3674,0.7375,0.7102
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.6729,0.7579,0.5045,0.8401,0.6058,0.366,0.7556,0.7364
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.6752,0.7442,0.5301,0.8191,0.6192,0.365,0.75,0.7284
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.6789,0.7218,0.5783,0.7788,0.6421,0.3646,0.7359,0.7082
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.6774,0.7276,0.5633,0.7907,0.635,0.3636,0.7393,0.718
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.6782,0.7172,0.5843,0.7713,0.644,0.3621,0.7397,0.7145
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.6752,0.7343,0.5452,0.8042,0.6258,0.3618,0.7562,0.7329
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.6767,0.7236,0.5678,0.7848,0.6363,0.3612,0.746,0.7392
Train1Val_UniProt,center,dna_geom_prot,nt_v3_650m,esmc_600m,Hybrid_Transformer_XGBoost,0.6384,0.8824,0.3163,0.9581,0.4656,0.3583,0.7902,0.7888
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.6707,0.7419,0.5196,0.8206,0.6112,0.3569,0.7476,0.7303
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Gating,0.6654,0.7633,0.4759,0.8535,0.5863,0.3559,0.7469,0.7305
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.6752,0.7112,0.5858,0.7638,0.6424,0.3554,0.7361,0.7117
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.6692,0.744,0.512,0.8251,0.6066,0.3552,0.7463,0.7256
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.6744,0.7138,0.5783,0.7698,0.6389,0.3548,0.7396,0.7209
Train1Val_UniProt,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.6444,0.8442,0.3509,0.9357,0.4957,0.3537,0.7982,0.7895
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.6737,0.714,0.5753,0.7713,0.6372,0.3535,0.7374,0.7203
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Concat_XGBoost,0.6729,0.7096,0.5813,0.7638,0.6391,0.3511,0.7433,0.7317
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.6647,0.7517,0.488,0.8401,0.5918,0.3506,0.7564,0.7273
Train1Val_UniProt,mean,dna_geom_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.6407,0.8491,0.3389,0.9402,0.4844,0.3496,0.7647,0.7635
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Transformer,0.6609,0.7598,0.4669,0.8535,0.5784,0.3476,0.7517,0.7275
Train1Val_UniProt,cls,dna_geom_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.6444,0.8276,0.3614,0.9253,0.5031,0.3475,0.7719,0.7646
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.6647,0.7416,0.5015,0.8266,0.5984,0.3471,0.7507,0.729
Train1Val_UniProt,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.6324,0.875,0.3057,0.9567,0.4531,0.346,0.8165,0.8035
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.6639,0.7389,0.503,0.8236,0.5986,0.345,0.7373,0.7098
Train1Val_UniProt,center,dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.6339,0.8548,0.3193,0.9462,0.4649,0.3411,0.7851,0.7818
Train1Val_UniProt,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.6287,0.869,0.2997,0.9552,0.4457,0.3378,0.8112,0.7963
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.6662,0.7024,0.5723,0.7593,0.6307,0.3377,0.7315,0.7104
Train1Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.6669,0.6964,0.5873,0.7459,0.6373,0.3376,0.7378,0.7215
Train1Val_UniProt,cls,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Concat_XGBoost,0.6632,0.6987,0.5693,0.7564,0.6274,0.3316,0.74,0.7196
Train1Val_UniProt,center,dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.6204,0.8591,0.2846,0.9537,0.4276,0.321,0.7937,0.7854
Train1Val_UniProt,cls,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.6512,0.7158,0.497,0.8042,0.5867,0.3166,0.7275,0.7066
Train1Val_UniProt,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.6182,0.8539,0.2816,0.9522,0.4236,0.3155,0.792,0.7757
